,date,marketcap,dividends_ttm,non_gaap_earnings_ttm,sp500_close,divisor,payout_ratio,risk_free_rates,risk_premium_rates,growth_rate
0,2022-01-03 00:00:00+00:00,26638639287396.91,51.66419712444623,166.6530238203875,4796.56,5553696667.486054,0.3100105593051105,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091B590>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0BE00>,0.0002529964544455421
1,2022-01-04 00:00:00+00:00,26627037639930.87,51.83228143492315,166.6206626461535,4793.54,5554775310.090428,0.31107955407065907,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091B630>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0BEA0>,0.0002136472627543018
2,2022-01-05 00:00:00+00:00,26078537961438.523,51.70638894107394,166.8785262487954,4700.58,5547940458.717546,0.30984447252360114,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091B6D0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0BF40>,0.0005053383586219873
3,2022-01-06 00:00:00+00:00,26045007708416.863,52.05743974814313,166.9115276262723,4696.05,5546152129.644459,0.3118864256320494,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091B770>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E040>,0.0007387426493532523
4,2022-01-07 00:00:00+00:00,25960360351349.688,52.14712918129835,166.77753440069574,4677.03,5550608046.420419,0.31267478182049924,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091B810>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E0E0>,0.0009166299971865577
5,2022-01-10 00:00:00+00:00,25937341883687.76,51.42106881948519,166.68498954968803,4670.29,5553689788.789939,0.30849249808517887,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091B8B0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E180>,0.0012926453951700445
6,2022-01-11 00:00:00+00:00,26229594515959.13,51.3139008267241,166.33759700877928,4713.07,5565288552.0391445,0.30849249808517887,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091B950>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E220>,0.00125153328811356
7,2022-01-12 00:00:00+00:00,26300598191546.797,51.42978078020638,166.35595922702848,4726.35,5564674260.591534,0.3091550252793733,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091B9F0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E2C0>,0.001176899237404605
8,2022-01-13 00:00:00+00:00,25974429907938.074,51.98898596381527,166.3594022774601,4659.03,5575072473.870757,0.3125100550500067,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091BA90>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E360>,0.0006621971733538068
9,2022-01-14 00:00:00+00:00,25970498011234.816,51.483270068232464,166.28164749661477,4662.85,5569661904.46504,0.3096148663626909,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091BB30>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E400>,0.0014170173322778368
10,2022-01-18 00:00:00+00:00,25496612177240.543,51.40142340512773,166.23075283004744,4577.11,5570460875.364705,0.3092172930100365,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091BC70>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E540>,0.0020297795474804037
11,2022-01-19 00:00:00+00:00,25223564651726.844,51.44814847661947,166.92996433793783,4532.76,5564725388.444754,0.3082019976501424,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091BD10>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E5E0>,0.001669732606601304
12,2022-01-20 00:00:00+00:00,24904290169045.984,52.050680306998174,167.6089666111909,4482.73,5555607892.745266,0.31054830394451494,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091BDB0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E680>,0.0014086147012450922
13,2022-01-21 00:00:00+00:00,24425924841303.29,51.65492406390306,167.72539852969655,4397.94,5553946811.758071,0.30797317828258025,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091BE50>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E720>,0.0006357164165913254
14,2022-01-24 00:00:00+00:00,24507130627148.96,51.55844772772042,167.87629510539946,4410.13,5557008665.764719,0.30712166774558586,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091BEF0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E7C0>,0.0006121839349024771
15,2022-01-25 00:00:00+00:00,24198295728041.53,51.606550424753465,167.27156304996188,4356.45,5554590487.218155,0.3085195683221974,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091BF90>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E860>,0.000697891809962714
16,2022-01-26 00:00:00+00:00,24207469307458.16,51.49148417548141,166.66167507318787,4349.93,5565025025.105728,0.30895815821405503,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F090>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E900>,0.0015024095968430018
17,2022-01-27 00:00:00+00:00,24111415246559.47,51.820664552284576,168.06431747094882,4326.51,5572947998.862701,0.308338291745017,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F130>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0E9A0>,0.0013575021480356497
18,2022-01-28 00:00:00+00:00,24758171521571.04,51.4223982692438,169.00439323461163,4431.85,5586419107.49936,0.30426663641731083,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F1D0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0EA40>,0.0013294646505583874
19,2022-01-31 00:00:00+00:00,25192454522421.61,51.283079846630386,169.1560308497518,4515.55,5579044528.88831,0.3031702717840499,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F270>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0EAE0>,0.0016523073453944548
20,2022-02-01 00:00:00+00:00,25370288632507.44,51.2883383037012,168.99882080659864,4546.54,5580130963.877463,0.30348340928600503,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F310>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0EB80>,0.0018090603336295974
21,2022-02-02 00:00:00+00:00,25746361894929.97,50.95702910519203,168.43011245006898,4589.38,5609986947.023338,0.3025410858185956,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F3B0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0EC20>,0.0017433328556890615
22,2022-02-03 00:00:00+00:00,25233562137721.54,50.731064014677706,168.20550485966106,4477.44,5635711955.430233,0.30160168691865447,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F450>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0ECC0>,0.0019996914029887236
23,2022-02-04 00:00:00+00:00,25425668984648.13,51.40604721249265,168.2282191531941,4500.53,5649483279.668868,0.3055732710674458,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F4F0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0ED60>,0.0028644975704168463
24,2022-02-07 00:00:00+00:00,25296518647581.64,50.853255571904796,168.4565807781613,4483.87,5641670844.065872,0.30187752438637533,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F590>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0EE00>,0.002783662917932306
25,2022-02-08 00:00:00+00:00,25511943795987.01,50.76373329890317,169.2362445773968,4521.54,5642312972.126092,0.2999578100167981,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F630>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0EEA0>,0.003295956727052074
26,2022-02-09 00:00:00+00:00,25841272709275.25,50.63628637844,170.067729481966,4587.18,5633367931.774041,0.2977418851458793,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F6D0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A0EF40>,0.0035616689002804236
27,2022-02-10 00:00:00+00:00,25371167340703.16,51.38420665187198,170.20277014010364,4504.08,5632929996.959015,0.30189994328279557,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F770>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A12040>,0.004297800849470512
28,2022-02-11 00:00:00+00:00,24864505005018.49,50.9204291722447,170.39006516061647,4418.64,5627185062.602631,0.2988462333425665,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F810>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A120E0>,0.0032249549475944495
29,2022-02-14 00:00:00+00:00,24799005570101.1,50.91153133003828,170.22113733062506,4401.67,5633999270.754305,0.29909053674780384,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F8B0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A12180>,0.003656277346365089
30,2022-02-15 00:00:00+00:00,25114981838293.57,51.726050048369494,171.0529594810116,4471.07,5617219555.563561,0.3023978667502186,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F950>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A12220>,0.003979077110648932
31,2022-02-16 00:00:00+00:00,25179183966556.86,51.03357790897781,171.20481718120112,4475.01,5626620715.161945,0.29808494147080267,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091F9F0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A122C0>,0.003826157350683923
32,2022-02-17 00:00:00+00:00,24626654015067.93,51.382213326944914,171.56707677601744,4380.26,5622190010.425849,0.2994876073690112,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091FA90>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A12360>,0.0031029878543500367
33,2022-02-18 00:00:00+00:00,24436835863255.03,51.7427689949212,171.55352837470107,4348.87,5619123097.093045,0.30161296876335003,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091FB30>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A12400>,0.0026961524872179954
34,2022-02-22 00:00:00+00:00,24176676111845.89,52.96929438643763,172.04347577415356,4304.76,5616265741.143731,0.30788319143221654,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091FC70>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A12540>,0.0025259203505929584
35,2022-02-23 00:00:00+00:00,23754514908393.84,52.80086604642494,172.09928306736435,4225.5,5621705101.97464,0.3068046833510471,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091FD10>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A125E0>,0.0026556651061218073
36,2022-02-24 00:00:00+00:00,24143692546193.7,53.12525589124283,172.18786671674184,4288.7,5629606301.721664,0.30853077457912115,<scipy.interpolate.interpolate.interp1d object at 0x000001ED3091FDB0>,<scipy.interpolate.interpolate.interp1d object at 0x000001ED30A12680>,0.002364867228265455
