,date,marketcap,dividends_ttm,non_gaap_earnings_ttm,sp500_close,divisor,payout_ratio,risk_free_rates,risk_premium_rates,growth_rate
43,2021-03-08 00:00:00+00:00,45517772561091.62,26558.950172618155,29022.275308673645,3821.35,11911437727.79034,0.9151229491879537,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDCFC70>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFA5E0>,-0.8677990733120096
44,2021-03-09 00:00:00+00:00,46589908637226.41,26315.128884197664,28755.756728840384,3875.44,12021837168.741203,0.915125591454357,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDCFD10>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFA680>,-0.8650743018684084
45,2021-03-10 00:00:00+00:00,45918738227433.53,26860.718500851384,29352.00465637707,3898.81,11777629129.768707,0.9151238157430441,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDCFDB0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFA720>,-0.8667944803047156
46,2021-03-11 00:00:00+00:00,46886080757301.56,26580.100168179597,29045.253872709673,3939.34,11902014235.202232,0.9151271421026799,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDCFE50>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFA7C0>,-0.8643536632398042
47,2021-03-12 00:00:00+00:00,47790176693158.52,26103.753199936655,28524.70949301962,3943.34,12119212822.926382,0.9151277493754877,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDCFEF0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFA860>,-0.862069087071281
48,2021-03-15 00:00:00+00:00,49168853636904.21,25536.481469053004,27904.875732227825,3968.94,12388409408.281357,0.9151261490679379,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDCFF90>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFA900>,-0.8586355111278731
49,2021-03-16 00:00:00+00:00,47743865597232.234,26257.378010593286,28692.629744819256,3962.71,12048286550.676743,0.9151262273314045,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2090>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFA9A0>,-0.8622049718444684
50,2021-03-17 00:00:00+00:00,48419648588047.25,25965.44823246717,28373.637513700065,3974.12,12183740950.964554,0.9151258177570601,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2130>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFAA40>,-0.8605176274290365
51,2021-03-18 00:00:00+00:00,47453135824443.836,26103.305133543658,28524.26690724456,3915.46,12119428068.335224,0.9151262403491944,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD21D0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFAAE0>,-0.8629231680618352
52,2021-03-19 00:00:00+00:00,48096860436040.82,25738.515839266656,28125.537774564888,3913.1,12291242349.043169,0.91512973176083,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2270>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFAB80>,-0.8613194509784567
53,2021-03-22 00:00:00+00:00,46870064801002.07,26597.59798193517,29064.46371185253,3940.59,11894174425.911366,0.9151243334687311,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2310>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFAC20>,-0.8644123835255341
54,2021-03-23 00:00:00+00:00,44788727429926.11,27621.15446133291,30182.804308366995,3910.52,11453394287.697317,0.91512883226944,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD23B0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFACC0>,-0.8696680420843723
55,2021-03-24 00:00:00+00:00,44238965973715.086,27811.538232086543,30391.03347297006,3889.14,11374999607.552078,0.9151231483069593,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2450>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFAD60>,-0.871082981154633
56,2021-03-25 00:00:00+00:00,45288276198088.586,27309.53887193072,29842.463982926536,3909.52,11584101423.726849,0.9151234592275975,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD24F0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFAE00>,-0.8684081315550514
57,2021-03-26 00:00:00+00:00,45777839988614.31,27466.818595886765,30014.326670129056,3974.54,11517770607.067564,0.915123597399317,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2590>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFAEA0>,-0.8671749198010614
58,2021-03-29 00:00:00+00:00,45378437601430.18,27684.518531316175,30252.217962680235,3971.09,11427199484.632727,0.915123597399317,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2630>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEFAF40>,-0.8681881003662747
59,2021-03-30 00:00:00+00:00,46259003759938.85,7324.3519628669255,29582.637310606817,3958.55,11685845514.12483,0.2475895534926086,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD26D0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7040>,-0.6310392292751295
60,2021-03-31 00:00:00+00:00,46228269565919.74,7355.828694876946,29709.54038846353,3972.89,11635929906.420702,0.24759146720873804,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2770>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF70E0>,-0.6311702122159206
61,2021-04-01 00:00:00+00:00,46815374657197.336,7349.480148059731,29683.870951747413,4019.87,11645992198.055494,0.24759170257836893,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2810>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7180>,-0.62815142784253
62,2021-04-05 00:00:00+00:00,48320723759854.3,7221.692789356417,29174.353147625272,4077.91,11849384552.34527,0.2475356609558367,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2950>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF72C0>,-0.6204153783555388
63,2021-04-06 00:00:00+00:00,48757549990267.02,7150.113926736234,28884.827847703767,4073.94,11968156131.476414,0.24753874125320918,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD29F0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7360>,-0.618260936342494
64,2021-04-07 00:00:00+00:00,22556061403495.75,15478.5940292839,62529.6432482481,4079.95,5528514173.824618,0.24754009818723163,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2A90>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7400>,-0.7807648519181498
65,2021-04-08 00:00:00+00:00,22656781983996.69,15474.886139203552,62514.653589427115,4097.17,5529861339.411518,0.24754014060186308,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2B30>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF74A0>,-0.7800125947483045
66,2021-04-09 00:00:00+00:00,22860919718943.78,15455.104922469101,62434.72714203764,4128.8,5536940447.33186,0.24754020126185663,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2BD0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7540>,-0.7784242928264302
67,2021-04-12 00:00:00+00:00,22805474486612.65,15489.740086167794,62574.24158569913,4127.99,5524595380.951178,0.24754179505242072,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2C70>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF75E0>,-0.778839331567619
68,2021-04-13 00:00:00+00:00,22894432835966.91,15480.300722065549,62536.46090939114,4141.59,5527933193.765416,0.24754040278190514,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2D10>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7680>,-0.7781686858396963
69,2021-04-14 00:00:00+00:00,22808923460609.27,15475.075802096857,62515.28048044332,4124.66,5529891787.592012,0.24754069218225666,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2DB0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7720>,-0.7788255224806708
70,2021-04-15 00:00:00+00:00,23060078940180.26,15476.258523861707,62522.03512634072,4170.42,5529438027.86776,0.24753286569428243,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2E50>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF77C0>,-0.7769111918285304
71,2021-04-16 00:00:00+00:00,23132188971151.582,15483.682985708849,62552.29720903356,4185.47,5526784081.871709,0.24753180421122495,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2EF0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7860>,-0.776357668432561
72,2021-04-19 00:00:00+00:00,23055761079847.94,15452.404057736536,62426.58428883552,4163.26,5537910454.75131,0.24752922546973424,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD2F90>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7900>,-0.7769101411045336
73,2021-04-20 00:00:00+00:00,22861421163393.1,15477.849582069788,62529.59250920041,4134.94,5528839877.5781765,0.24752839353290884,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6090>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF79A0>,-0.7784183611390523
74,2021-04-21 00:00:00+00:00,23073731124154.03,15478.120634207107,62531.11603726654,4173.42,5528734496.924353,0.24752669734828728,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6130>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7A40>,-0.7767949675409747
75,2021-04-22 00:00:00+00:00,22918497557350.9,15439.821508780162,62375.30474258298,4134.98,5542589699.914124,0.24753099920711977,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD61D0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7AE0>,-0.7779954423840559
76,2021-04-23 00:00:00+00:00,23198453831084.66,15419.987742937617,62296.395088887264,4180.17,5549643634.370052,0.24752616457077,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6270>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7B80>,-0.7758407507192628
77,2021-04-26 00:00:00+00:00,23279367804680.12,15393.764269603165,62190.53543364824,4187.62,5559092707.714674,0.2475258359212382,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6310>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7C20>,-0.7752313633641719
78,2021-04-27 00:00:00+00:00,23238918072250.668,15417.218083251844,62286.62119157147,4186.72,5550626283.164546,0.24752053953663616,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD63B0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7CC0>,-0.7755388539936421
79,2021-04-28 00:00:00+00:00,23194604039150.395,15433.619351664138,62358.13918858256,4183.18,5544730095.083261,0.2474996777083103,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6450>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7D60>,-0.7758919573884868
80,2021-04-29 00:00:00+00:00,23322846976811.28,15452.569022319976,-217.84411586728083,4211.47,5537934967.318129,-70.93406659528176,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD64F0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7E00>,-0.7749206613311879
81,2021-04-30 00:00:00+00:00,23126477300540.67,15471.876131999807,-218.0220124507088,4181.17,5531101892.661784,-70.96474322975871,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6590>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7EA0>,-0.7764160854110829
82,2021-05-03 00:00:00+00:00,23161594737570.36,15490.664417192413,-218.2025756418994,4192.66,5524319820.250237,-70.99212450459217,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6630>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF7F40>,-0.7761360847459088
83,2021-05-04 00:00:00+00:00,22964195197236.07,15519.454454666035,-217.853909182471,4164.66,5514062419.798032,-71.23789751079097,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD66D0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF3040>,-0.7776416810447542
84,2021-05-05 00:00:00+00:00,22990736565488.668,15512.478680856748,-217.17079580770883,4167.59,5516554307.282786,-71.42985604101243,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6770>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF30E0>,-0.7774414877059836
85,2021-05-06 00:00:00+00:00,23176422853549.81,15514.253783867749,-216.69810390558953,4201.62,5516068291.1709795,-71.59386032573205,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6810>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF3180>,-0.7760443580129927
86,2021-05-07 00:00:00+00:00,23332877545561.51,15524.13127658069,-216.84850102002886,4232.6,5512658305.902166,-71.58975599811423,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD68B0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF3220>,-0.7748706474945146
87,2021-05-10 00:00:00+00:00,23089272413831.07,15523.414662634934,-216.6785603122729,4188.43,5512631800.897011,-71.64259648145573,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6950>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF32C0>,-0.7767025523029145
88,2021-05-11 00:00:00+00:00,22899206363690.17,15516.476682685643,-216.59324532401487,4152.1,5515090282.914711,-71.63878383868163,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD69F0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF3360>,-0.7781547874446619
89,2021-05-12 00:00:00+00:00,22386578530700.1,15531.419990860013,-216.80081470189046,4063.04,5509810026.654943,-71.63912189267516,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6A90>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF3400>,-0.7820868623672064
90,2021-05-13 00:00:00+00:00,22664791376226.47,15528.300719001929,-216.68269231668708,4112.5,5511195471.42285,-71.66377966315342,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6B30>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF34A0>,-0.7799568849915341
91,2021-05-14 00:00:00+00:00,23009088913429.89,15523.87022462099,-216.62443998612565,4173.85,5512677483.2420635,-71.66259829968983,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6BD0>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF3540>,-0.7773047297499215
92,2021-05-17 00:00:00+00:00,22969190565219.91,15511.07800622978,-216.45170466250312,4163.29,5517076774.670972,-71.66068768280222,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6C70>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF35E0>,-0.777602578519204
93,2021-05-18 00:00:00+00:00,22755130291488.24,15523.832849006782,-216.6269918833541,4127.83,5512613235.40171,-71.66158156951103,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEDD6D10>,<scipy.interpolate.interpolate.interp1d object at 0x000001DADEEF3680>,-0.7792434081877504
