,date,marketcap,dividends_ttm,non_gaap_earnings_ttm,sp500_close,divisor,payout_ratio,risk_free_rates,real_rates,risk_premium_rates,growth_rate
10,2021-01-19 00:00:00+00:00,28819860822923.4,53.16620020674341,116.62472347976545,3798.91,7586349985.370382,0.45587418019445786,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0630>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E00E0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5312E00>,[0.92913543+0.j]
11,2021-01-20 00:00:00+00:00,29324627896648.082,52.96681482623179,116.45188404474177,3851.85,7613128210.249123,0.45483862507438266,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF06D0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0180>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5312EA0>,[0.92974072+0.j]
12,2021-01-21 00:00:00+00:00,29321188230209.586,53.20569411271131,116.21816745152694,3853.07,7609824952.624682,0.45780875124280984,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0770>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0220>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5312F40>,[0.92988486+0.j]
13,2021-01-22 00:00:00+00:00,29247955555994.47,52.97497998810276,116.15367616178347,3841.47,7613740457.687935,0.45607665412429216,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0810>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E02C0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315040>,[0.92974239+0.j]
14,2021-01-25 00:00:00+00:00,29385273250794.496,52.830773620699155,116.13818709447322,3855.36,7621927200.260026,0.4548958007905159,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF08B0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0360>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53150E0>,[0.92948922+0.j]
15,2021-01-26 00:00:00+00:00,29373359144039.996,52.791849180992685,115.24474431232412,3849.62,7630197043.874459,0.4580846571009069,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0950>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0400>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315180>,[0.9294626+0.j]
16,2021-01-27 00:00:00+00:00,28670424193741.59,52.63233373722957,117.94267986196238,3750.77,7643876908.939122,0.4462535004192659,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF09F0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E04A0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315220>,[0.92857942+0.j]
17,2021-01-28 00:00:00+00:00,29007864650736.96,52.87130152200191,117.28241980178805,3787.38,7659084816.083139,0.45080329695922466,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0A90>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0540>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53152C0>,[0.92892959+0.j]
18,2021-01-29 00:00:00+00:00,28443282797496.58,52.88308329016159,116.9474102387532,3714.24,7657901158.109487,0.45219541999432467,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0B30>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E05E0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315360>,[0.92883525+0.j]
19,2021-02-01 00:00:00+00:00,28968187553680.79,52.45622605756442,116.9939437542724,3773.86,7676010120.587618,0.4483670211830843,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0BD0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0680>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315400>,[0.92936501+0.j]
20,2021-02-02 00:00:00+00:00,29177481199761.18,52.79364034589069,117.29117130413199,3826.31,7625488055.00892,0.4501075380089656,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0C70>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0720>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53154A0>,[0.92990061+0.j]
21,2021-02-03 00:00:00+00:00,29297775855263.39,52.61697271129901,117.22547307691471,3830.17,7649210310.577178,0.44885272228140755,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0D10>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E07C0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315540>,[0.93054434+0.j]
22,2021-02-04 00:00:00+00:00,29611875895494.906,52.896245664807374,117.80712250968949,3871.74,7648208788.682842,0.44900719530312544,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0DB0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0860>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53155E0>,[0.93082047+0.j]
23,2021-02-05 00:00:00+00:00,29758067271178.594,53.00726215134351,117.76901012164285,3886.83,7656127813.971436,0.45009516592346877,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0E50>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0900>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315680>,[0.93126142+0.j]
24,2021-02-08 00:00:00+00:00,29929578198653.33,52.499969520479205,117.90391961380348,3915.59,7643695636.839743,0.44527755898568805,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0EF0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E09A0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315720>,[0.93174571+0.j]
25,2021-02-09 00:00:00+00:00,29876711497110.89,52.7427132488104,118.20379910281025,3911.23,7638699717.764205,0.4462015066278564,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF0F90>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0A40>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53157C0>,[0.93144075+0.j]
26,2021-02-10 00:00:00+00:00,29831921161576.36,52.717394763300774,118.67216851359669,3909.88,7629881521.063654,0.4442271125875715,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3090>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0AE0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315860>,[0.93116278+0.j]
27,2021-02-11 00:00:00+00:00,29873467375407.74,53.03278539111806,118.45557393349246,3916.38,7627826558.047926,0.4477018989489985,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3130>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0B80>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315900>,[0.93120855+0.j]
28,2021-02-12 00:00:00+00:00,30018395069332.492,52.225943870881785,118.40038629362789,3934.83,7628892498.362698,0.44109605978280914,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF31D0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0C20>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53159A0>,[0.93258702+0.j]
29,2021-02-16 00:00:00+00:00,29972547170266.73,52.18190730608731,118.41643208275988,3932.59,7621579460.423469,0.4406644110812085,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3310>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0D60>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315AE0>,[0.93321429+0.j]
30,2021-02-17 00:00:00+00:00,29954261587924.566,52.78252405377528,118.46757556599226,3931.33,7619370947.726232,0.4455440554227669,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF33B0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0E00>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315B80>,[0.93258651+0.j]
31,2021-02-18 00:00:00+00:00,29953391034806.887,52.04951003374547,117.98433046032449,3913.97,7652943439.731752,0.44115612497583795,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3450>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0EA0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315C20>,[0.93315776+0.j]
32,2021-02-19 00:00:00+00:00,29987990722498.03,51.812851148384134,117.63089046768509,3906.71,7676021696.644499,0.4404697689729542,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF34F0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E0F40>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315CC0>,[0.93381098+0.j]
33,2021-02-22 00:00:00+00:00,29688273640451.15,52.21783832363073,117.6606966841715,3876.5,7658525381.259164,0.44380017962833823,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3590>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4040>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315D60>,[0.93377687+0.j]
34,2021-02-23 00:00:00+00:00,30010297841232.4,51.45665181730918,116.50528239600986,3881.37,7731882773.668163,0.44166797212167863,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3630>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E40E0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315E00>,[0.93454549+0.j]
35,2021-02-24 00:00:00+00:00,30711200769546.92,51.05166422505324,115.02857479957531,3925.43,7823652636.665772,0.44381723683880436,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF36D0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4180>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315EA0>,[0.93548767+0.j]
36,2021-02-25 00:00:00+00:00,29929191817948.34,51.57861682243735,115.08917162380895,3829.34,7815757237.003854,0.44816220409537705,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3770>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4220>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5315F40>,[0.9349294+0.j]
37,2021-02-26 00:00:00+00:00,29803237221759.87,51.513117297424934,115.02602907196629,3811.15,7820011603.258825,0.44783878669058147,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3810>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E42C0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319040>,[0.93328423+0.j]
38,2021-03-01 00:00:00+00:00,30534987555511.97,51.04531446999426,114.9022969832455,3901.82,7825831933.690423,0.4442497305118055,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF38B0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4360>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53190E0>,[0.93505448+0.j]
39,2021-03-02 00:00:00+00:00,30296557568290.5,50.97079955179402,114.89229089097827,3870.29,7827981254.192967,0.44363985743969897,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3950>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4400>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319180>,[0.93464488+0.j]
40,2021-03-03 00:00:00+00:00,29844244640124.61,51.15711524081495,115.10961553929405,3819.72,7813202182.39154,0.44442086789310714,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF39F0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E44A0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319220>,[0.93444953+0.j]
41,2021-03-04 00:00:00+00:00,29631015725130.53,51.35429829777167,114.38539333197073,3768.47,7862876903.658655,0.4489585322203734,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3A90>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4540>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53192C0>,[0.93429305+0.j]
42,2021-03-05 00:00:00+00:00,30187033840797.16,50.91655547288954,114.46749612665879,3841.94,7857237187.670073,0.444812345825667,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3B30>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E45E0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319360>,[0.93500833+0.j]
43,2021-03-08 00:00:00+00:00,29915818419280.88,51.05193146160405,114.88622910971434,3821.35,7828599426.7159195,0.44436945887439955,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3BD0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4680>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319400>,[0.93502455+0.j]
44,2021-03-09 00:00:00+00:00,30400602698081.254,50.96354896784513,114.65443813134816,3875.44,7844426103.379553,0.44449695797611666,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3C70>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4720>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53194A0>,[0.93507786+0.j]
45,2021-03-10 00:00:00+00:00,30562754127357.63,50.90553944766824,114.77112021966502,3898.81,7838995521.032733,0.44353962347181153,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3D10>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E47C0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319540>,[0.93512326+0.j]
46,2021-03-11 00:00:00+00:00,30930153228205.08,51.103615070138126,114.58675777637355,3939.34,7851607941.483872,0.4459818574313052,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3DB0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4860>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53195E0>,[0.93587535+0.j]
47,2021-03-12 00:00:00+00:00,30924589672484.34,51.53835821462426,114.72374491334114,3943.34,7842232643.516496,0.44923880626068113,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3E50>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4900>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319680>,[0.93662833+0.j]
48,2021-03-15 00:00:00+00:00,31145395627216.105,50.96912589342651,114.64991010188251,3968.94,7847283059.763086,0.4445631562042508,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3EF0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E49A0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319720>,[0.9369615+0.j]
49,2021-03-16 00:00:00+00:00,31118807379235.51,50.97479652225628,114.64334260817445,3962.71,7852910603.913865,0.4446380868052394,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF3F90>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4A40>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53197C0>,[0.93697165+0.j]
50,2021-03-17 00:00:00+00:00,31209750642120.88,50.88054651647029,114.64150197100132,3974.12,7853248176.230431,0.4438230975841591,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7090>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4AE0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319860>,[0.93757251+0.j]
51,2021-03-18 00:00:00+00:00,30691483217814.57,51.082423143534925,115.02848774564875,3915.46,7838538311.670805,0.4440849753366183,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7130>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4B80>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319900>,[0.93715123+0.j]
52,2021-03-19 00:00:00+00:00,30679440870832.95,51.250521717912804,115.00427956884054,3913.1,7840188308.715073,0.44564012669836944,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF71D0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4C20>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E53199A0>,[0.93699422+0.j]
53,2021-03-22 00:00:00+00:00,30900891095341.62,51.002715886535455,114.9822341897464,3940.59,7841691496.791501,0.44357040238381146,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7270>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4CC0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319A40>,[0.93672943+0.j]
54,2021-03-23 00:00:00+00:00,30778204306523.77,50.81213325325827,114.49380544758004,3910.52,7870616773.862241,0.4437980994222621,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7310>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4D60>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319AE0>,[0.93624781+0.j]
55,2021-03-24 00:00:00+00:00,30590549223643.73,50.861801506417535,114.87596781066473,3889.14,7865633333.75598,0.4427540631496267,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF73B0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4E00>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319B80>,[0.93573051+0.j]
56,2021-03-25 00:00:00+00:00,30747846750609.0,50.89622479666693,114.90444316893725,3909.52,7864864932.423674,0.44294392273271105,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7450>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4EA0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319C20>,[0.93618267+0.j]
57,2021-03-26 00:00:00+00:00,31197403571717.15,51.00315943928557,115.13212279323012,3974.54,7849311762.296303,0.4429967779790177,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF74F0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E4F40>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319CC0>,[0.93695494+0.j]
58,2021-03-29 00:00:00+00:00,31169533400164.12,51.00445220296648,115.13504101689489,3971.09,7849112812.896237,0.4429967779790177,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7590>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7040>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319D60>,[0.93750737+0.j]
59,2021-03-30 00:00:00+00:00,31059580478053.82,51.035919509573525,115.19312005042231,3958.55,7846201381.32746,0.44304659416494746,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7630>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E70E0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319E00>,[0.93683465+0.j]
60,2021-03-31 00:00:00+00:00,31199724522761.7,51.075879388161546,115.20077403045887,3972.89,7853155894.76721,0.44336402960849186,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF76D0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7180>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319EA0>,[0.93724385+0.j]
61,2021-04-01 00:00:00+00:00,31610576923467.7,51.00313161012124,115.0474266863343,4019.87,7863581887.839085,0.44332266334975357,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7770>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7220>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E5319F40>,[0.93702357+0.j]
62,2021-04-05 00:00:00+00:00,32134686115277.72,48.43463730048683,114.80502492533682,4077.91,7880185221.174013,0.4218860396745367,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF78B0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7360>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D0E0>,[0.93943422+0.j]
63,2021-04-06 00:00:00+00:00,32107356567854.03,48.59375799209631,114.7906237031777,4073.94,7881155973.788035,0.423325149950824,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7950>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7400>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D180>,[0.93892764+0.j]
64,2021-04-07 00:00:00+00:00,32166882842329.88,48.657035973176384,114.51123532848095,4079.95,7884136531.655996,0.42491058483127314,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF79F0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E74A0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D220>,[0.93924769+0.j]
65,2021-04-08 00:00:00+00:00,32335860061809.47,48.55965029862483,114.56430013202663,4097.17,7892242709.4334545,0.4238637188257034,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7A90>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7540>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D2C0>,[0.93920169+0.j]
66,2021-04-09 00:00:00+00:00,32594024001306.19,48.5462075675869,114.53431005545492,4128.8,7894309242.711246,0.4238573362347223,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7B30>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E75E0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D360>,[0.93967293+0.j]
67,2021-04-12 00:00:00+00:00,32575161750377.418,48.63460813213127,114.57814706859257,4127.99,7891288920.364977,0.42446670134241227,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7BD0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7680>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D400>,[0.93957245+0.j]
68,2021-04-13 00:00:00+00:00,32728483971842.508,48.505722359763446,114.41862960463794,4141.59,7902395932.924917,0.4239320338599587,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7C70>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7720>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D4A0>,[0.93962685+0.j]
69,2021-04-14 00:00:00+00:00,32558975223435.06,48.740015083541174,116.66914618609549,4124.66,7893735537.822526,0.4177626791388138,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7D10>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E77C0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D540>,[0.93930152+0.j]
70,2021-04-15 00:00:00+00:00,32937576851829.09,48.65323877636011,117.75007355897027,4170.42,7897904012.504518,0.41319072936284956,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7DB0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7860>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D5E0>,[0.93888662+0.j]
71,2021-04-16 00:00:00+00:00,33052784547536.402,48.65358560634671,118.24727699861005,4185.47,7897030571.844118,0.4114562875466351,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7E50>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7900>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D680>,[0.93930819+0.j]
72,2021-04-19 00:00:00+00:00,32886394070307.4,48.52092907023223,118.2342081863987,4163.26,7899192957.035447,0.4103797861422472,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7EF0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E79A0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D720>,[0.93950923+0.j]
73,2021-04-20 00:00:00+00:00,32653565043735.6,48.66288480814141,118.99055720800514,4134.94,7896986423.922863,0.4089642569122081,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FF7F90>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7A40>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D7C0>,[0.93899434+0.j]
74,2021-04-21 00:00:00+00:00,32966130943399.07,48.58015782958368,119.48272128892086,4173.42,7899068616.002959,0.4065873065621943,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FFA090>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7AE0>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D860>,[0.93925983+0.j]
75,2021-04-22 00:00:00+00:00,32676241167882.0,48.83509540879378,119.71836606414927,4134.98,7902394006.230261,0.4079164877895697,<scipy.interpolate.interpolate.interp1d object at 0x00000291E3FFA130>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E51E7B80>,<scipy.interpolate.interpolate.interp1d object at 0x00000291E531D900>,[0.93857697+0.j]
